UTC Time;Battery Voltage (V);Engine RPM
0022-06-16T12:39:57;13,5;4939
0022-06-16T12:40:07;13,5;4838
0022-06-16T12:40:17;13,3125;4847
0022-06-16T12:40:27;13,3125;4781
0022-06-16T12:40:37;13,375;4683
0022-06-16T12:40:47;13,5;4726
0022-06-16T12:40:57;13,4375;4708
0022-06-16T12:41:07;13,5;4721
0022-06-16T12:41:17;13,375;4389
0022-06-16T12:41:27;13,5;4006
0022-06-16T12:41:37;13,375;4233
0022-06-16T12:41:47;13,375;4620
0022-06-16T12:41:57;13,375;4693
0022-06-16T12:42:07;13,4375;4707
0022-06-16T12:42:17;13,4375;4716
0022-06-16T12:42:27;13,4375;4701
0022-06-16T12:42:37;13,3125;4726
0022-06-16T12:42:47;13,375;4774
0022-06-16T12:42:57;13,4375;4767
0022-06-16T12:43:07;13,4375;4529
0022-06-16T12:43:17;13,5;4537
0022-06-16T12:43:27;13,4375;4582
0022-06-16T12:43:37;13,3125;4380
0022-06-16T12:43:47;13,4375;4397
0022-06-16T12:43:57;13,375;4623
0022-06-16T12:44:07;13,375;4702
0022-06-16T12:44:17;13,4375;4490
0022-06-16T12:44:27;13,375;4312
0022-06-16T12:44:37;13,4375;4274
0022-06-16T12:44:47;13,3125;4291
0022-06-16T12:44:57;13,5;4320
0022-06-16T12:45:07;13,4375;3856
0022-06-16T12:45:17;13,4375;3825
0022-06-16T12:45:27;13,375;3763
0022-06-16T12:45:37;13,375;3720
0022-06-16T12:45:47;13,4375;3588
0022-06-16T12:45:57;13,375;3383
0022-06-16T12:46:07;13,4375;3370
0022-06-16T12:46:17;13,4375;3340
0022-06-16T12:46:27;13,375;3525
0022-06-16T12:46:37;13,375;3501
0022-06-16T12:46:47;13,375;3518
0022-06-16T12:46:57;13,4375;3626
0022-06-16T12:47:07;13,5;4124
0022-06-16T12:47:17;13,5;4426
0022-06-16T12:47:27;13,375;4507
0022-06-16T12:47:37;13,5;4707
0022-06-16T12:47:47;13,5;4456
0022-06-16T12:47:57;13,4375;4672
0022-06-16T12:48:07;13,4375;4774
0022-06-16T12:48:17;13,4375;4763
0022-06-16T12:48:27;13,375;4841
0022-06-16T12:48:37;13,5;5016
0022-06-16T12:48:47;13,4375;4736
0022-06-16T12:48:57;13,4375;4717
0022-06-16T12:49:07;13,3125;4777
0022-06-16T12:49:17;13,5625;4569
0022-06-16T12:49:27;13,4375;4582
0022-06-16T12:49:37;13,4375;4496
0022-06-16T12:49:47;13,4375;4578
0022-06-16T12:49:57;13,5;4591
0022-06-16T12:50:07;13,375;4533
0022-06-16T12:50:17;13,4375;4307
0022-06-16T12:50:27;13,375;4104
0022-06-16T12:50:37;13,375;3992
0022-06-16T12:50:47;13,4375;3968
0022-06-16T12:50:57;13,375;3996
0022-06-16T12:51:07;13,4375;4060
0022-06-16T12:51:17;13,4375;4029
0022-06-16T12:51:27;13,375;4174
0022-06-16T12:51:37;13,4375;4108
0022-06-16T12:51:47;13,375;3968
0022-06-16T12:51:57;13,3125;3998
0022-06-16T12:52:07;13,375;4341
0022-06-16T12:52:17;13,5;4325
0022-06-16T12:52:27;13,5625;4321
0022-06-16T12:52:37;13,5;4564
0022-06-16T12:52:47;13,5625;4804
0022-06-16T12:52:57;13,375;4861
0022-06-16T12:53:07;13,4375;4847
0022-06-16T12:53:17;13,375;4892
0022-06-16T12:53:27;13,4375;4905
0022-06-16T12:53:37;13,375;4960
0022-06-16T12:53:47;13,5625;5020
0022-06-16T12:53:57;13,625;5031
0022-06-16T12:54:07;13,375;5060
0022-06-16T12:54:17;13,5;5075
0022-06-16T12:54:27;13,4375;5075
0022-06-16T12:54:37;13,4375;4883
0022-06-16T12:54:47;13,4375;4889
0022-06-16T12:54:57;13,4375;4843
0022-06-16T12:55:07;13,5;4805
0022-06-16T12:55:17;13,375;4864
0022-06-16T12:55:27;13,4375;4977
0022-06-16T12:55:37;13,375;4972
0022-06-16T12:55:47;13,375;4910
0022-06-16T12:55:57;13,4375;4838
0022-06-16T12:56:07;13,375;4883
0022-06-16T12:56:17;13,375;4849
0022-06-16T12:56:27;13,375;4795
0022-06-16T12:56:37;13,4375;4683
0022-06-16T12:56:47;13,375;4669
0022-06-16T12:56:57;13,375;4736
0022-06-16T12:57:07;13,375;4779
0022-06-16T12:57:17;13,375;4762
0022-06-16T12:57:27;13,4375;4847
0022-06-16T12:57:37;13,375;4864
0022-06-16T12:57:47;13,375;4893
0022-06-16T12:57:57;13,375;4941
0022-06-16T12:58:07;13,5625;5011
0022-06-16T12:58:17;13,5;4929
0022-06-16T12:58:27;13,375;4824
0022-06-16T12:58:37;13,5;4809
0022-06-16T12:58:47;13,5625;4707
0022-06-16T12:58:57;13,4375;4637
0022-06-16T12:59:07;13,375;4569
0022-06-16T12:59:17;13,375;4589
0022-06-16T12:59:27;13,375;4726
0022-06-16T12:59:37;13,25;4614
0022-06-16T12:59:47;13,3125;4713
0022-06-16T12:59:57;13,3125;4637
0022-06-16T13:00:07;13,4375;4352
0022-06-16T13:00:17;13,375;4428
0022-06-16T13:00:27;13,375;4291
0022-06-16T13:00:37;13,375;4246
0022-06-16T13:00:47;13,5;4148
0022-06-16T13:00:57;13,3125;4124
0022-06-16T13:01:07;13,375;4161
0022-06-16T13:01:17;13,375;4165
0022-06-16T13:01:27;13,375;4380
0022-06-16T13:01:37;13,5625;4337
0022-06-16T13:01:47;13,4375;4389
0022-06-16T13:01:57;13,4375;4350
0022-06-16T13:02:07;13,375;4354
0022-06-16T13:02:17;13,4375;4287
0022-06-16T13:02:27;13,3125;4233
0022-06-16T13:02:37;13,5;4282
0022-06-16T13:02:47;13,4375;4076
0022-06-16T13:02:57;13,3125;3972
0022-06-16T13:03:07;13,4375;3932
0022-06-16T13:03:17;13,4375;3788
0022-06-16T13:03:27;13,5;3720
0022-06-16T13:03:37;13,4375;3697
0022-06-16T13:03:47;13,375;3731
0022-06-16T13:03:57;13,4375;3696
0022-06-16T13:04:07;13,25;3696
0022-06-16T13:04:17;13,375;3683
0022-06-16T13:04:27;13,4375;3344
0022-06-16T13:04:37;13,4375;3302
0022-06-16T13:04:47;13,375;3353
0022-06-16T13:04:57;13,4375;3258
0022-06-16T13:05:07;13,4375;3441
0022-06-16T13:05:17;13,4375;4186
0022-06-16T13:05:27;13,4375;4174
0022-06-16T13:05:37;13,3125;4154
0022-06-16T13:05:47;13,375;4178
0022-06-16T13:05:57;13,4375;3569
0022-06-16T13:06:07;13,4375;3189
0022-06-16T13:06:17;13,4375;3114
0022-06-16T13:06:27;13,3125;3111
0022-06-16T13:06:37;13,3125;3154
0022-06-16T13:06:47;13,375;2915
0022-06-16T13:06:57;13,3125;2549
0022-06-16T13:07:07;13,4375;2819
0022-06-16T13:07:17;13,375;2819
0022-06-16T13:07:27;13,375;2769
0022-06-16T13:07:37;13,4375;3292
0022-06-16T13:07:47;13,4375;3154
0022-06-16T13:07:57;13,375;3163
0022-06-16T13:08:07;13,3125;3160
0022-06-16T13:08:17;13,4375;3126
0022-06-16T13:08:27;13,4375;3145
0022-06-16T13:08:37;13,4375;2869
0022-06-16T13:08:47;13,3125;2828
0022-06-16T13:08:57;13,375;2329
0022-06-16T13:09:07;13,375;2291
0022-06-16T13:09:17;13,375;2037
0022-06-16T13:09:27;13,375;2171
0022-06-16T13:09:37;13,3125;1807
0022-06-16T13:09:47;13,25;1673
0022-06-16T13:09:57;13,1875;1609
0022-06-16T13:10:07;13,1875;1605
0022-06-16T13:10:17;13,3125;2703
0022-06-16T13:10:27;13,375;2796
0022-06-16T13:10:37;13,1875;1643
0022-06-16T13:10:47;13,125;1651
0022-06-16T13:10:57;13,0625;1608
0022-06-16T13:11:07;13,0625;1606
0022-06-16T13:11:17;13,1875;1931
0022-06-16T13:11:27;13,25;1943
0022-06-16T13:11:37;13,1875;1954
0022-06-16T13:11:47;13,125;1949
0022-06-16T13:11:57;13,125;1960
0022-06-16T13:12:07;13,0625;1608
0022-06-16T13:12:17;13,125;1909
0022-06-16T13:12:27;13,125;2332
0022-06-16T13:12:37;13;1698
0022-06-16T13:12:47;13;1693
0022-06-16T13:12:57;13;1669
0022-06-16T13:13:07;13,0625;1801
0022-06-16T13:13:17;13,0625;1778
0022-06-16T13:13:27;13,0625;1817
0022-06-16T13:13:37;13,1875;1770
0022-06-16T13:13:47;13,1875;1746
0022-06-16T13:13:57;13,0625;1580
0022-06-16T13:14:00;13,0625;0
0022-06-16T13:14:02;13,0625;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:25;13;0
0000-00-00T00:00:35;13;0
0000-00-00T00:00:45;13;0
0000-00-00T00:00:55;13;0
0000-00-00T00:00:58;11,6875;2363
0000-00-00T00:00:59;12,5;2778
0000-00-00T00:01:03;12,9375;2671
0000-00-00T00:01:13;12,9375;2703
0000-00-00T00:01:23;13,3125;2498
0000-00-00T14:08:59;13,3125;2525
0000-00-00T14:09:09;13,375;2531
0000-00-00T14:09:19;13,25;2543
0000-00-00T14:09:29;13,3125;2541
0000-00-00T14:09:39;13,25;2602
0000-00-00T14:09:49;13,375;2582
0000-00-00T14:09:59;13,3125;2577
0022-06-17T14:10:09;13,375;2587
0022-06-17T14:10:19;13,4375;2612
0022-06-17T14:10:29;13,25;2594
0022-06-17T14:10:39;13,375;2625
0022-06-17T14:10:49;13,25;2609
0022-06-17T14:10:59;13,375;2622
0022-06-17T14:11:09;13,5;2604
0022-06-17T14:11:19;13,4375;2625
0022-06-17T14:11:29;13,4375;2592
0022-06-17T14:11:39;13,3125;2575
0022-06-17T14:11:49;13,375;2587
0022-06-17T14:11:59;13,4375;2609
0022-06-17T14:12:09;13,375;2338
0022-06-17T14:12:19;13,3125;2303
0022-06-17T14:12:29;13,25;1568
0022-06-17T14:12:39;13,1875;1526
0022-06-17T14:12:49;13,125;1542
0022-06-17T14:12:59;13,125;1572
0022-06-17T14:13:09;13,1875;1823
0022-06-17T14:13:19;13,1875;1844
0022-06-17T14:13:29;13,3125;2417
0022-06-17T14:13:39;13,3125;2341
0022-06-17T14:13:49;13,375;2182
0022-06-17T14:13:59;13,375;2192
0022-06-17T14:14:09;13,25;1515
0022-06-17T14:14:19;13,125;1511
0022-06-17T14:14:29;13,125;1523
0022-06-17T14:14:39;13,125;1508
0022-06-17T14:14:49;13;1533
0022-06-17T14:14:59;13,0625;1558
0022-06-17T14:15:09;13,0625;1555
0022-06-17T14:15:19;13,0625;1801
0022-06-17T14:15:29;13,0625;1799
0022-06-17T14:15:39;13,0625;1794
0022-06-17T14:15:49;13,125;1778
0022-06-17T14:15:59;13,125;1754
0022-06-17T14:16:09;13,125;1772
0022-06-17T14:16:19;13,0625;1754
0022-06-17T14:16:29;13,0625;1764
0022-06-17T14:16:39;13,125;1708
0022-06-17T14:16:49;13,0625;1710
0022-06-17T14:16:59;13,25;3204
0022-06-17T14:17:09;13,5;3624
0022-06-17T14:17:19;13,3125;3924
0022-06-17T14:17:29;13,375;4008
0022-06-17T14:17:39;13,4375;3968
0022-06-17T14:17:49;13,25;3940
0022-06-17T14:17:59;13,375;4037
0022-06-17T14:18:09;13,4375;3938
0022-06-17T14:18:19;13,3125;2661
0022-06-17T14:18:29;13,1875;1665
0022-06-17T14:18:39;13,1875;1637
0022-06-17T14:18:49;13,1875;1621
0022-06-17T14:18:59;13,125;1618
0022-06-17T14:19:09;13,0625;1623
0022-06-17T14:19:19;13,0625;1637
0022-06-17T14:19:29;13,0625;1617
0022-06-17T14:19:39;13;1606
0022-06-17T14:19:49;13;1612
0022-06-17T14:19:59;13;1620
0022-06-17T14:20:09;13,25;2614
0022-06-17T14:20:19;13,25;2620
0022-06-17T14:20:29;13;1572
0022-06-17T14:20:39;13;1579
0022-06-17T14:20:49;12,9375;1570
0022-06-17T14:20:59;12,875;1570
0022-06-17T14:21:09;13,0625;2054
0022-06-17T14:21:19;12,875;1605
0022-06-17T14:21:29;12,875;1637
0022-06-17T14:21:39;12,875;1608
0022-06-17T14:21:49;12,9375;1590
0022-06-17T14:21:59;12,875;1599
0022-06-17T14:22:09;12,875;1631
0022-06-17T14:22:19;12,875;1638
0022-06-17T14:22:29;12,875;1628
0022-06-17T14:22:39;12,8125;1638
0022-06-17T14:22:49;12,9375;1649
0022-06-17T14:22:59;13,125;2872
0022-06-17T14:23:09;13,1875;3739
0022-06-17T14:23:19;13,25;4624
0022-06-17T14:23:29;13,3125;4564
0022-06-17T14:23:39;13,375;4570
0022-06-17T14:23:49;13,4375;4560
0022-06-17T14:23:59;13,25;4560
0022-06-17T14:24:09;13,375;4614
0022-06-17T14:24:19;13,1875;4637
0022-06-17T14:24:29;13,375;4655
0022-06-17T14:24:39;13,1875;4731
0022-06-17T14:24:49;13,375;4699
0022-06-17T14:24:59;13,3125;4688
0022-06-17T14:25:09;13,3125;4837
0022-06-17T14:25:19;13,4375;4910
0022-06-17T14:25:29;13,3125;4833
0022-06-17T14:25:39;13,375;4677
0022-06-17T14:25:49;13,25;4274
0022-06-17T14:25:59;13,4375;4269
0022-06-17T14:26:09;13,25;4182
0022-06-17T14:26:19;13,5;4333
0022-06-17T14:26:29;13,4375;4162
0022-06-17T14:26:39;13,375;4220
0022-06-17T14:26:49;13,3125;4251
0022-06-17T14:26:59;13,25;4312
0022-06-17T14:27:09;13,375;4441
0022-06-17T14:27:19;13,5;4209
0022-06-17T14:27:29;13,375;4367
0022-06-17T14:27:39;13,375;4229
0022-06-17T14:27:49;13,375;4250
0022-06-17T14:27:59;13,4375;4217
0022-06-17T14:28:09;13,4375;4245
0022-06-17T14:28:19;13,3125;4229
0022-06-17T14:28:29;13,4375;4266
0022-06-17T14:28:39;13,375;4262
0022-06-17T14:28:49;13,375;4287
0022-06-17T14:28:59;13,5;4245
0022-06-17T14:29:09;13,5;4258
0022-06-17T14:29:19;13,3125;4291
0022-06-17T14:29:29;13,4375;4262
0022-06-17T14:29:39;13,4375;4250
0022-06-17T14:29:49;13,375;4255
0022-06-17T14:29:59;13,375;4266
0022-06-17T14:30:09;13,3125;4320
0022-06-17T14:30:19;13,25;4241
0022-06-17T14:30:29;13,375;4303
0022-06-17T14:30:39;13,4375;4259
0022-06-17T14:30:49;13,5;4282
0022-06-17T14:30:59;13,3125;4507
0022-06-17T14:31:09;13,5;4514
0022-06-17T14:31:19;13,375;4441
0022-06-17T14:31:29;13,3125;4113
0022-06-17T14:31:39;13,4375;4282
0022-06-17T14:31:49;13,3125;4288
0022-06-17T14:31:59;13,375;3785
0022-06-17T14:32:09;13,3125;3916
0022-06-17T14:32:19;13,375;3807
0022-06-17T14:32:29;13,5;3803
0022-06-17T14:32:39;13,25;3777
0022-06-17T14:32:49;13,375;3828
0022-06-17T14:32:59;13,3125;4447
0022-06-17T14:33:09;13,375;4371
0022-06-17T14:33:19;13,375;4350
0022-06-17T14:33:29;13,375;4303
0022-06-17T14:33:39;13,4375;3684
0022-06-17T14:33:49;13,4375;2251
0022-06-17T14:33:59;13,4375;2154
0022-06-17T14:34:09;13,375;2218
0022-06-17T14:34:19;13,375;2216
0022-06-17T14:34:29;13,375;2166
0022-06-17T14:34:39;13,3125;2113
0022-06-17T14:34:49;13,375;2154
0022-06-17T14:34:59;13,375;2085
0022-06-17T14:35:09;13,375;4679
0022-06-17T14:35:19;13,375;4671
0022-06-17T14:35:29;13,375;4660
0022-06-17T14:35:39;13,25;4650
0022-06-17T14:35:49;13,4375;4582
0022-06-17T14:35:59;13,5;3976
0022-06-17T14:36:09;13,5;3951
0022-06-17T14:36:19;13,4375;3883
0022-06-17T14:36:29;13,3125;3893
0022-06-17T14:36:39;13,3125;3860
0022-06-17T14:36:49;13,5;3876
0022-06-17T14:36:59;13,375;3920
0022-06-17T14:37:09;13,4375;3654
0022-06-17T14:37:19;13,375;3347
0022-06-17T14:37:29;13,4375;3347
0022-06-17T14:37:39;13,4375;3370
0022-06-17T14:37:49;13,4375;3692
0022-06-17T14:37:59;13,5;3777
0022-06-17T14:38:09;13,4375;2728
0022-06-17T14:38:19;13,4375;2083
0022-06-17T14:38:29;13,375;2088
0022-06-17T14:38:39;13,375;2087
0022-06-17T14:38:49;13,375;2061
0022-06-17T14:38:59;13,4375;2158
0022-06-17T14:39:09;13,375;2101
0022-06-17T14:39:19;13,3125;3300
0022-06-17T14:39:29;13,3125;3099
0022-06-17T14:39:39;13,375;3189
0022-06-17T14:39:49;13,4375;3132
0022-06-17T14:39:59;13,375;2825
0022-06-17T14:40:09;13,375;2858
0022-06-17T14:40:19;13,5;2858
0022-06-17T14:40:29;13,375;2997
0022-06-17T14:40:39;13,5;2953
0022-06-17T14:40:49;13,4375;4596
0022-06-17T14:40:59;13,4375;4632
0022-06-17T14:41:09;13,3125;4651
0022-06-17T14:41:19;13,5;4668
0022-06-17T14:41:29;13,4375;4674
0022-06-17T14:41:39;13,5;4637
0022-06-17T14:41:49;13,3125;4354
0022-06-17T14:41:59;13,25;4393
0022-06-17T14:42:09;13,375;4426
0022-06-17T14:42:19;13,3125;4509
0022-06-17T14:42:29;13,4375;4407
0022-06-17T14:42:39;13,4375;4551
0022-06-17T14:42:49;13,375;4681
0022-06-17T14:42:59;13,3125;4683
0022-06-17T14:43:09;13,4375;4578
0022-06-17T14:43:19;13,5;4358
0022-06-17T14:43:29;13,5;4165
0022-06-17T14:43:39;13,4375;4161
0022-06-17T14:43:49;13,375;3724
0022-06-17T14:43:59;13,375;4419
0022-06-17T14:44:09;13,375;4174
0022-06-17T14:44:19;13,4375;4092
0022-06-17T14:44:29;13,3125;3975
0022-06-17T14:44:39;13,375;3990
0022-06-17T14:44:49;13,3125;4149
0022-06-17T14:44:59;13,4375;4025
0022-06-17T14:45:09;13,5;4072
0022-06-17T14:45:19;13,25;4298
0022-06-17T14:45:29;13,3125;4409
0022-06-17T14:45:39;13,375;4233
0022-06-17T14:45:49;13,3125;4241
0022-06-17T14:45:59;13,4375;4210
0022-06-17T14:46:09;13,375;4233
0022-06-17T14:46:19;13,3125;4262
0022-06-17T14:46:29;13,4375;4186
0022-06-17T14:46:39;13,375;4393
0022-06-17T14:46:49;13,3125;4316
0022-06-17T14:46:59;13,4375;4415
0022-06-17T14:47:09;13,3125;4324
0022-06-17T14:47:19;13,5;4376
0022-06-17T14:47:29;13,5;4361
0022-06-17T14:47:39;13,375;4419
0022-06-17T14:47:49;13,375;4371
0022-06-17T14:47:59;13,3125;4289
0022-06-17T14:48:09;13,375;4245
0022-06-17T14:48:19;13,375;4287
0022-06-17T14:48:29;13,4375;4199
0022-06-17T14:48:39;13,375;4224
0022-06-17T14:48:49;13,3125;4181
0022-06-17T14:48:59;13,4375;4259
0022-06-17T14:49:09;13,4375;3851
0022-06-17T14:49:19;13,3125;4149
0022-06-17T14:49:29;13,25;4229
0022-06-17T14:49:39;13,3125;4170
0022-06-17T14:49:49;13,375;4190
0022-06-17T14:49:59;13,375;4182
0022-06-17T14:50:09;13,4375;4165
0022-06-17T14:50:19;13,5;4161
0022-06-17T14:50:29;13,375;4178
0022-06-17T14:50:39;13,3125;4224
0022-06-17T14:50:49;13,3125;4276
0022-06-17T14:50:59;13,4375;4347
0022-06-17T14:51:09;13,375;4368
0022-06-17T14:51:19;13,4375;4324
0022-06-17T14:51:29;13,3125;4347
0022-06-17T14:51:39;13,375;4287
0022-06-17T14:51:49;13,375;4193
0022-06-17T14:51:59;13,5;4255
0022-06-17T14:52:09;13,375;4241
0022-06-17T14:52:19;13,5;4283
0022-06-17T14:52:29;13,4375;4259
0022-06-17T14:52:39;13,375;4278
0022-06-17T14:52:49;13,4375;4274
0022-06-17T14:52:59;13,375;4316
0022-06-17T14:53:09;13,4375;4209
0022-06-17T14:53:19;13,375;4185
0022-06-17T14:53:29;13,375;4274
0022-06-17T14:53:39;13,25;4141
0022-06-17T14:53:49;13,5;4161
0022-06-17T14:53:59;13,375;4201
0022-06-17T14:54:09;13,5;4220
0022-06-17T14:54:19;13,3125;4384
0022-06-17T14:54:29;13,375;4320
0022-06-17T14:54:39;13,375;4380
0022-06-17T14:54:49;13,375;4338
0022-06-17T14:54:59;13,25;4345
0022-06-17T14:55:09;13,3125;4293
0022-06-17T14:55:19;13,3125;4370
0022-06-17T14:55:29;13,375;4303
0022-06-17T14:55:39;13,4375;4269
0022-06-17T14:55:49;13,4375;4190
0022-06-17T14:55:59;13,375;4181
0022-06-17T14:56:09;13,4375;4245
0022-06-17T14:56:19;13,3125;4254
0022-06-17T14:56:29;13,3125;4334
0022-06-17T14:56:39;13,3125;4141
0022-06-17T14:56:49;13,4375;4105
0022-06-17T14:56:59;13,375;4137
0022-06-17T14:57:09;13,375;4124
0022-06-17T14:57:19;13,4375;4225
0022-06-17T14:57:29;13,3125;4096
0022-06-17T14:57:39;13,375;4033
0022-06-17T14:57:49;13,3125;3781
0022-06-17T14:57:59;13,4375;3576
0022-06-17T14:58:09;13,4375;3699
0022-06-17T14:58:19;13,3125;3803
0022-06-17T14:58:29;13,4375;3774
0022-06-17T14:58:39;13,3125;3803
0022-06-17T14:58:49;13,3125;3731
0022-06-17T14:58:59;13,4375;3675
0022-06-17T14:59:09;13,5;3770
0022-06-17T14:59:19;13,375;3758
0022-06-17T14:59:29;13,375;3816
0022-06-17T14:59:39;13,375;3084
0022-06-17T14:59:49;13,375;2980
0022-06-17T14:59:59;13,375;3088
0022-06-17T15:00:09;13,4375;3363
0022-06-17T15:00:19;13,4375;2612
0022-06-17T15:00:29;13,375;2630
0022-06-17T15:00:39;13,375;2648
0022-06-17T15:00:49;13,375;2622
0022-06-17T15:00:59;13,3125;2643
0022-06-17T15:01:09;13,5;2679
0022-06-17T15:01:19;13,375;2648
0022-06-17T15:01:29;13,3125;2643
0022-06-17T15:01:39;13,375;2883
0022-06-17T15:01:49;13,4375;3066
0022-06-17T15:01:59;13,4375;1974
0022-06-17T15:02:09;13,3125;2081
0022-06-17T15:02:19;13,3125;1959
0022-06-17T15:02:29;13,125;2070
0022-06-17T15:02:39;13,3125;1937
0022-06-17T15:02:49;13,25;1901
0022-06-17T15:02:59;13,25;1846
0022-06-17T15:03:09;13,25;1665
0022-06-17T15:03:19;13,125;1629
0022-06-17T15:03:29;13,125;1567
0022-06-17T15:03:39;13,3125;2567
0022-06-17T15:03:49;13,375;2570
0022-06-17T15:03:59;13,3125;2608
0022-06-17T15:04:09;13,375;2612
0022-06-17T15:04:19;13,4375;2625
0022-06-17T15:04:29;13,375;2630
0022-06-17T15:04:39;13,3125;2650
0022-06-17T15:04:49;13,25;1586
0022-06-17T15:04:59;13,25;1954
0022-06-17T15:05:09;13,125;1568
0022-06-17T15:05:19;13,3125;2081
0022-06-17T15:05:29;13,25;2044
0022-06-17T15:05:39;13,375;2070
0022-06-17T15:05:49;13,375;2065
0022-06-17T15:05:59;13,375;2426
0022-06-17T15:06:09;13,375;2424
0022-06-17T15:06:19;13,3125;2388
0022-06-17T15:06:29;13,375;2023
0022-06-17T15:06:39;13,375;1977
0022-06-17T15:06:49;13,375;2194
0022-06-17T15:06:59;13,4375;2200
0022-06-17T15:07:09;13,375;2181
0022-06-17T15:07:19;13,25;1612
0022-06-17T15:07:29;13,3125;2711
0022-06-17T15:07:39;13,25;1637
0022-06-17T15:07:49;13,25;1620
0022-06-17T15:07:59;13,125;1657
0022-06-17T15:08:09;13,0625;1657
0022-06-17T15:08:19;13,125;1659
0022-06-17T15:08:29;13,25;1653
0000-00-00T00:00:05;13,1875;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:25;13,125;0
0000-00-00T00:00:35;13,125;0
0000-00-00T00:00:45;13,0625;0
0000-00-00T00:00:55;13,0625;0
0000-00-00T00:01:05;13,0625;0
0000-00-00T00:01:15;13,0625;0
0000-00-00T00:01:25;12,9375;0
0000-00-00T00:01:35;13;0
0000-00-00T00:00:05;13;0
0000-00-00T00:00:15;13;0
0000-00-00T00:00:25;12,9375;0
0000-00-00T00:00:35;12,9375;0
0000-00-00T00:00:45;12,9375;0
0000-00-00T00:00:55;12,9375;0
0000-00-00T00:01:05;13;0
0000-00-00T00:01:15;12,9375;0
0000-00-00T00:01:17;12,5625;1805
0000-00-00T00:01:24;12,875;1692
0000-00-00T00:01:34;13,0625;1708
0000-00-00T14:24:19;13,1875;1712
0000-00-00T14:24:29;13,1875;1723
0000-00-00T14:24:39;13,1875;1781
0000-00-00T14:24:49;13,1875;1757
0022-06-18T14:24:59;13;1787
0022-06-18T14:25:09;13,0625;1781
0022-06-18T14:25:19;13,1875;1798
0022-06-18T14:25:29;13,1875;1970
0022-06-18T14:25:39;13,125;2009
0022-06-18T14:25:49;13,3125;2573
0022-06-18T14:25:59;13;1691
0022-06-18T14:26:09;13,25;2294
0022-06-18T14:26:19;13,25;2255
0022-06-18T14:26:29;13,125;1486
0022-06-18T14:26:39;13;1517
0022-06-18T14:26:49;13,125;1866
0022-06-18T14:26:59;13,375;2487
0022-06-18T14:27:09;13,25;2196
0022-06-18T14:27:19;13,3125;2205
0022-06-18T14:27:29;13,375;2250
0022-06-18T14:27:39;13,1875;1509
0022-06-18T14:27:49;13,0625;1525
0022-06-18T14:27:59;13,0625;1534
0022-06-18T14:28:09;13,0625;1546
0022-06-18T14:28:19;13,0625;697
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:25;13,0625;0
0000-00-00T00:00:26;11,625;0
0000-00-00T00:00:27;12,4375;2046
0000-00-00T00:00:32;13,0625;2016
0000-00-00T00:00:42;13,25;2046
0000-00-00T14:43:35;13,1875;2081
0000-00-00T14:43:45;13,25;2046
0000-00-00T14:43:55;13,1875;2089
0022-06-18T14:44:05;13,3125;2123
0022-06-18T14:44:15;13,3125;2101
0022-06-18T14:44:25;13,3125;2067
0022-06-18T14:44:35;13,375;2111
0022-06-18T14:44:45;13,3125;2150
0022-06-18T14:44:55;13,3125;2107
0022-06-18T14:45:05;13,3125;2105
0022-06-18T14:45:15;13,3125;3129
0022-06-18T14:45:25;13,3125;1939
0022-06-18T14:45:35;13,3125;1968
0022-06-18T14:45:45;13,3125;1920
0022-06-18T14:45:55;13,375;1858
0022-06-18T14:46:05;13,3125;1945
0022-06-18T14:46:15;13,3125;1903
0022-06-18T14:46:25;13,3125;1881
0022-06-18T14:46:35;13,3125;1894
0022-06-18T14:46:45;13,3125;1874
0022-06-18T14:46:55;13,375;1880
0022-06-18T14:47:05;13,4375;3267
0022-06-18T14:47:15;13,375;3589
0022-06-18T14:47:25;13,4375;3980
0022-06-18T14:47:35;13,375;4153
0022-06-18T14:47:45;13,4375;3919
0022-06-18T14:47:55;13,5;3901
0022-06-18T14:48:05;13,3125;3971
0022-06-18T14:48:15;13,5625;3980
0022-06-18T14:48:25;13,3125;1599
0022-06-18T14:48:35;13,1875;1637
0022-06-18T14:48:45;13,1875;1600
0022-06-18T14:48:55;13,0625;1645
0022-06-18T14:49:05;13,125;1599
0022-06-18T14:49:15;13,3125;2257
0022-06-18T14:49:25;13,125;1659
0022-06-18T14:49:35;13,125;1569
0022-06-18T14:49:45;13;1590
0022-06-18T14:49:55;13;1592
0022-06-18T14:50:05;13,0625;1605
0022-06-18T14:50:15;13,0625;1618
0022-06-18T14:50:25;13;1609
0022-06-18T14:50:35;12,9375;1603
0022-06-18T14:50:45;12,9375;1619
0022-06-18T14:50:55;12,9375;1622
0022-06-18T14:51:05;13,125;4491
0022-06-18T14:51:15;13,1875;4659
0022-06-18T14:51:25;13,375;4623
0022-06-18T14:51:35;13,1875;4637
0022-06-18T14:51:45;13,3125;4608
0022-06-18T14:51:55;13,4375;4614
0022-06-18T14:52:05;13,375;4613
